,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,ExterQualOrigin,ExterCondOrigin,GarageQualOrigin,GarageCondOrigin,FireplaceQuOrigin,KitchenQualOrigin,HeatingQCOrigin,BsmtQualOrigin,BsmtExposureOrigin,BsmtFinType1Origin,BsmtFinType2Origin,FunctionalOrigin,GarageFinishOrigin,FenceOrigin,NewHouse,Season,TotalArea
1298,180,RM,35,3675,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82,3,3,PConc,4,TA,4,6,547,1,0,0,547,GasA,4,Y,SBrkr,1072,0,0,1072,1,0,2,0,2,1,3,5,8,0,0,Basment,2005,2,2,525,3,3,Y,0,44,0,0,0,0,None,0,None,0,6,2006,New,Partial,140000,TA,TA,TA,TA,None,TA,Gd,Gd,Gd,GLQ,Unf,Typ,Fin,None,0,1,7599
1300,20,RL,75,7500,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,TA,1,2,340,3,906,0,1246,GasA,5,Y,SBrkr,1246,0,0,1246,1,0,1,1,3,1,4,6,8,0,0,Attchd,1959,1,1,305,3,3,Y,218,0,0,0,0,0,None,4,None,0,5,2010,WD,Normal,154000,TA,TA,TA,TA,None,Gd,Ex,TA,No,LwQ,Rec,Typ,RFn,GdPrv,0,1,13082
1301,60,RL,73.35529974,10762,Pave,None,IR1,Lvl,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,344,4,3,PConc,4,TA,1,6,694,1,0,284,978,GasA,5,Y,SBrkr,1005,978,0,1983,0,0,2,1,3,1,4,9,8,1,3,Attchd,1999,2,2,490,3,3,Y,0,0,0,0,0,0,None,0,None,0,5,2009,WD,Normal,225000,Gd,TA,TA,TA,TA,Gd,Ex,Gd,No,GLQ,Unf,Typ,Fin,None,0,1,17591.3553
1302,70,RL,61.23724357,7500,Pave,None,IR1,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,TA,1,4,547,1,0,224,771,GasA,2,Y,SBrkr,753,741,0,1494,0,0,1,0,3,1,4,7,8,2,4,Attchd,1942,1,1,213,3,3,P,0,0,0,0,224,0,None,0,None,0,11,2009,WD,Normal,177500,TA,TA,TA,TA,Gd,Gd,Fa,TA,No,BLQ,Unf,Typ,Unf,None,0,0,12528.23724
1303,60,RL,92,10120,Pave,None,Reg,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391,4,3,PConc,4,TA,1,6,740,1,0,425,1165,GasA,5,Y,SBrkr,1203,1323,0,2526,1,0,2,1,4,1,4,8,8,1,3,Attchd,1994,1,3,844,3,3,Y,309,78,0,0,0,0,None,0,None,0,12,2006,WD,Normal,290000,Gd,TA,TA,TA,TA,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,None,0,0,19216
1304,20,RL,73,8688,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228,4,3,PConc,4,TA,3,1,0,1,0,1616,1616,GasA,5,Y,SBrkr,1616,0,0,1616,0,0,2,0,3,1,4,7,8,0,0,Attchd,2005,1,3,834,3,3,Y,208,59,0,0,0,0,None,0,None,0,4,2006,WD,Normal,232000,Gd,TA,TA,TA,None,Gd,Ex,Gd,Av,Unf,Unf,Typ,RFn,None,0,0,16554
1305,160,RM,32,3363,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117,4,3,PConc,4,TA,1,1,0,1,0,976,976,GasA,5,Y,SBrkr,976,732,0,1708,0,0,2,0,3,1,4,7,4,0,0,Detchd,2004,1,2,380,3,3,Y,0,40,0,0,0,0,None,0,None,0,4,2006,WD,Normal,130000,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,Unf,Unf,Maj1,Unf,None,0,0,9300
1306,20,RL,108,13173,Pave,None,IR1,Lvl,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300,4,3,PConc,5,TA,1,6,1572,1,0,80,1652,GasA,5,Y,SBrkr,1652,0,0,1652,1,0,2,0,2,1,5,6,8,2,5,Attchd,2006,2,2,840,3,3,Y,404,102,0,0,0,0,None,0,None,0,11,2009,WD,Normal,325000,Gd,TA,TA,TA,Ex,Ex,Ex,Ex,No,GLQ,Unf,Typ,Fin,None,0,0,21535
1307,120,RL,48,6955,Pave,None,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94,4,3,PConc,4,TA,1,1,0,1,0,1368,1368,GasA,5,Y,SBrkr,1368,0,0,1368,0,0,2,0,2,1,4,6,8,1,4,Attchd,2005,1,2,474,3,3,Y,132,35,0,0,0,0,None,0,None,0,9,2006,New,Partial,202500,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,No,Unf,Unf,Typ,RFn,None,0,0,13210
1308,20,RL,60,8072,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,None,0,3,4,PConc,4,Gd,1,5,746,1,0,244,990,GasA,5,Y,SBrkr,990,0,0,990,1,0,1,0,3,1,3,5,8,0,0,Detchd,2000,1,2,480,3,3,Y,0,64,0,0,0,0,None,0,None,0,5,2009,WD,Normal,138000,TA,Gd,TA,TA,None,TA,Ex,Gd,No,ALQ,Unf,Typ,Unf,None,0,1,12636
1309,20,RM,100,12000,Pave,None,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,TA,1,6,144,5,608,172,924,GasA,5,Y,SBrkr,1122,0,0,1122,1,0,1,0,2,1,4,6,8,0,0,Attchd,1948,1,2,528,3,3,Y,0,36,0,0,0,0,None,1,None,0,5,2008,WD,Normal,147000,TA,TA,TA,TA,None,Gd,Ex,TA,No,GLQ,ALQ,Typ,Unf,GdWo,0,1,16756
1310,20,RL,59.80384603,7153,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88,3,3,CBlock,4,TA,1,6,1200,1,0,78,1278,GasA,4,Y,SBrkr,1294,0,0,1294,1,0,2,0,3,1,4,6,8,0,0,Attchd,1991,1,2,496,3,3,Y,112,51,0,0,0,0,None,1,None,0,6,2008,WD,Normal,179200,TA,TA,TA,TA,None,Gd,Gd,Gd,No,GLQ,Unf,Typ,RFn,GdWo,0,1,13103.80385
1311,20,RL,100,17500,Pave,None,Reg,Lvl,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,None,0,4,4,PConc,4,TA,3,6,1406,1,0,496,1902,GasA,3,Y,SBrkr,1902,0,0,1902,1,0,2,0,3,1,5,7,8,2,3,Attchd,1959,2,2,567,3,3,Y,0,207,162,0,0,0,None,0,None,0,5,2010,WD,Normal,335000,Gd,Gd,TA,TA,TA,Ex,TA,Gd,Av,GLQ,Unf,Typ,Fin,None,0,1,26144
1312,20,RL,68,8814,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80,4,3,PConc,4,TA,1,6,925,1,0,349,1274,GasA,5,Y,SBrkr,1274,0,0,1274,1,0,2,0,3,1,4,6,8,0,0,Attchd,2005,1,2,508,3,3,Y,264,98,0,0,0,0,None,0,None,0,1,2007,New,Partial,203000,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,None,0,0,14928
1313,60,RL,69.18092223,9572,Pave,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336,4,3,PConc,5,TA,1,6,482,1,0,971,1453,GasA,5,Y,SBrkr,1453,1357,0,2810,0,0,2,1,4,1,4,9,8,1,5,Attchd,1990,1,2,750,4,4,Y,500,0,0,0,0,0,None,0,None,0,6,2007,WD,Normal,302000,Gd,TA,Gd,Gd,Ex,Gd,Ex,Ex,No,GLQ,Unf,Typ,RFn,None,0,1,19753.18092
1314,60,RL,108,14774,Pave,None,IR1,Lvl,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165,4,3,PConc,4,TA,1,1,0,1,0,1393,1393,GasA,5,Y,SBrkr,1422,1177,0,2599,0,0,2,1,4,1,4,10,8,1,3,BuiltIn,1999,2,3,779,3,3,Y,668,30,0,0,0,0,None,0,None,0,5,2010,WD,Normal,333168,Gd,TA,TA,TA,TA,Gd,Ex,Gd,No,Unf,Unf,Typ,Fin,None,0,1,24508
1315,20,RL,60,8190,Pave,None,Reg,Lvl,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,TA,1,3,732,1,0,216,948,GasA,5,Y,SBrkr,948,0,0,948,1,0,1,0,3,1,3,5,8,1,3,Detchd,1956,1,1,280,3,3,Y,0,36,0,0,0,0,None,0,None,0,10,2007,WD,Normal,119000,TA,TA,TA,TA,TA,TA,Ex,TA,No,Rec,Unf,Typ,Unf,None,0,0,12358
1316,60,RL,85,11075,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0,3,3,CBlock,2,TA,2,5,500,2,276,176,952,GasA,3,Y,SBrkr,1092,1020,0,2112,0,0,2,1,4,1,3,9,8,2,4,Attchd,1969,1,2,576,3,3,Y,280,0,0,0,0,0,None,0,None,0,6,2008,WD,Normal,206900,TA,TA,TA,TA,Gd,TA,TA,Fa,Mn,ALQ,LwQ,Typ,Unf,None,0,1,18144
1317,20,RL,61,10226,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270,4,3,PConc,5,TA,4,1,0,1,0,1622,1622,GasA,5,Y,SBrkr,1630,0,0,1630,1,0,2,0,3,1,5,8,8,1,4,Attchd,2008,1,3,860,3,3,Y,172,42,0,0,0,0,None,0,None,0,1,2009,WD,Normal,295493,Gd,TA,TA,TA,Gd,Ex,Ex,Ex,Gd,Unf,Unf,Typ,RFn,None,0,0,18135
1318,120,FV,47,4230,Pave,Pave,Reg,Lvl,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,5,Gd,1,1,0,1,0,1352,1352,GasA,5,Y,SBrkr,1352,0,0,1352,0,0,2,0,2,1,4,5,8,1,4,Attchd,2006,1,2,466,3,3,Y,0,241,0,0,0,0,None,0,None,0,4,2007,New,Partial,208900,Gd,TA,TA,TA,Gd,Gd,Ex,Ex,No,Unf,Unf,Typ,RFn,None,0,0,10392
1319,20,RL,85.96801731,14781,Pave,None,IR2,Lvl,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178,4,3,PConc,4,TA,4,1,0,1,0,1753,1753,GasA,5,Y,SBrkr,1787,0,0,1787,0,0,2,0,3,1,4,7,8,1,3,Attchd,2001,1,3,748,3,3,Y,198,150,0,0,0,0,None,0,None,0,8,2006,WD,Normal,275000,Gd,TA,TA,TA,TA,Gd,Ex,Gd,Gd,Unf,Unf,Typ,RFn,None,0,0,23220.96802
1320,20,RL,75,10215,Pave,None,Reg,Bnk,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132,3,3,PConc,3,TA,1,5,492,1,0,372,864,GasA,5,Y,SBrkr,948,0,0,948,0,0,1,0,3,1,3,5,8,0,0,Attchd,1954,1,1,248,3,3,Y,0,0,0,0,0,0,None,0,None,0,2,2007,WD,Normal,111000,TA,TA,TA,TA,None,TA,Ex,TA,No,ALQ,Unf,Typ,Unf,None,0,0,14294
1321,20,RL,70,8400,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,0,3,3,CBlock,3,TA,1,5,189,3,661,628,1478,GasA,4,Y,SBrkr,1478,0,0,1478,1,0,1,1,3,1,3,6,8,2,4,Attchd,1957,1,2,442,3,3,Y,114,0,0,0,216,0,None,0,None,0,6,2009,WD,Normal,156500,TA,TA,TA,TA,Gd,TA,Gd,TA,No,ALQ,Rec,Typ,RFn,None,0,1,15154
1322,20,RL,57.56300896,6627,Pave,None,IR1,Lvl,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,None,0,3,3,CBlock,0,None,0,0,0,0,0,0,0,Floor,3,N,SBrkr,720,0,0,720,0,0,1,0,2,1,3,4,8,0,0,Detchd,1955,1,1,287,3,2,Y,0,0,0,0,0,0,None,0,None,0,7,2008,WD,Normal,72500,TA,TA,TA,Fa,None,TA,TA,None,None,None,None,Typ,Unf,None,0,1,8411.563009
1323,60,RL,107,10186,Pave,None,IR1,Lvl,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,None,0,4,3,PConc,4,TA,1,6,674,1,0,76,750,GasA,5,Y,SBrkr,1061,862,0,1923,1,0,2,1,3,1,4,8,8,1,3,Attchd,1992,1,2,564,3,3,Y,240,39,0,0,0,0,None,0,None,0,6,2010,WD,Normal,190000,Gd,TA,TA,TA,TA,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,None,0,1,16482
1324,30,RL,50,5330,Pave,None,Reg,HLS,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,None,0,2,3,CBlock,3,TA,1,2,280,1,0,140,420,GasA,4,Y,SBrkr,708,0,0,708,0,0,1,0,2,1,2,5,8,0,0,None,1940,0,0,0,0,0,Y,164,0,0,0,0,0,None,0,None,0,12,2009,WD,Normal,82500,Fa,TA,None,None,None,Fa,Gd,TA,No,LwQ,Unf,Typ,None,None,0,0,7800
1325,20,RL,75,9986,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428,4,3,PConc,5,TA,3,1,0,1,0,1795,1795,GasA,5,Y,SBrkr,1795,0,0,1795,0,0,2,0,2,1,4,7,8,1,4,Attchd,2007,1,3,895,3,3,Y,0,49,0,0,0,0,None,0,None,0,2,2007,New,Partial,147000,Gd,TA,TA,TA,Gd,Gd,Ex,Ex,Av,Unf,Unf,Typ,RFn,None,0,0,18613
1326,30,RM,40,3636,Pave,None,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,None,0,3,3,BrkTil,3,Fa,1,1,0,1,0,796,796,GasA,2,N,SBrkr,796,0,0,796,0,0,1,0,2,1,3,5,8,0,0,None,1922,0,0,0,0,0,N,0,0,100,0,0,0,None,2,None,0,1,2008,WD,Normal,55000,TA,TA,None,None,None,TA,Fa,TA,No,Unf,Unf,Typ,None,MnPrv,0,0,6960
1327,30,RH,70,4270,Pave,None,Reg,Bnk,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,BrkTil,3,TA,1,3,544,1,0,0,544,GasA,5,Y,SBrkr,774,0,0,774,0,0,1,0,3,1,4,6,8,0,0,None,1931,0,0,0,0,0,Y,0,0,286,0,0,0,None,0,None,0,5,2007,WD,Normal,79000,TA,TA,None,None,None,Gd,Ex,TA,No,Rec,Unf,Typ,None,None,0,1,7262
1328,20,RL,60,6600,Pave,None,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,None,0,4,4,CBlock,3,TA,1,5,641,1,0,175,816,GasA,5,Y,SBrkr,816,0,0,816,0,1,1,0,3,1,4,5,8,1,5,Attchd,1982,1,1,264,3,3,Y,0,0,0,0,0,0,None,2,None,0,10,2008,WD,Normal,130500,Gd,Gd,TA,TA,Ex,Gd,Ex,TA,No,ALQ,Unf,Typ,Unf,MnPrv,0,0,10188
1329,50,RM,60,10440,Pave,Grvl,Reg,Lvl,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,None,0,4,4,BrkTil,4,TA,1,2,493,1,0,1017,1510,GasW,5,Y,SBrkr,1584,1208,0,2792,0,0,2,0,5,1,3,8,5,2,3,Detchd,1920,1,2,520,2,3,Y,0,547,0,0,480,0,None,2,Shed,1150,6,2008,WD,Normal,256000,Gd,Gd,Fa,TA,TA,TA,Ex,Gd,No,LwQ,Unf,Mod,Unf,MnPrv,0,1,20651
1330,60,RL,63,9084,Pave,None,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,1,1,0,1,0,935,935,GasA,4,Y,SBrkr,955,677,0,1632,0,0,2,1,3,1,3,8,8,1,3,Attchd,1998,2,2,462,3,3,Y,0,28,0,0,0,0,None,0,None,0,6,2006,WD,Normal,176500,TA,TA,TA,TA,TA,TA,Gd,Gd,No,Unf,Unf,Typ,Fin,None,0,1,14771
1331,20,RL,85,10000,Pave,None,Reg,Lvl,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410,4,3,PConc,4,Gd,3,1,0,1,0,1588,1588,GasA,5,Y,SBrkr,1588,0,0,1588,0,0,2,0,3,1,4,7,8,1,4,Attchd,2006,1,3,825,3,3,Y,144,45,0,0,0,0,None,0,None,0,12,2007,WD,Normal,227000,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,Av,Unf,Unf,Typ,RFn,None,0,0,17861
1332,80,RL,55,10780,Pave,None,IR1,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,TA,3,5,483,1,0,428,911,GasA,4,Y,SBrkr,954,0,0,954,0,0,1,0,3,1,3,6,8,0,0,Detchd,1976,1,2,576,3,3,Y,0,0,0,0,0,0,None,0,None,0,7,2006,WD,Normal,132500,TA,TA,TA,TA,None,TA,Gd,TA,Av,ALQ,Unf,Typ,Unf,None,0,1,15141
1333,20,RL,67,8877,Pave,None,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,TA,2,5,690,1,0,126,816,GasA,5,Y,SBrkr,816,0,0,816,1,0,1,0,2,1,3,3,8,1,4,Detchd,1958,1,1,288,2,2,Y,0,0,0,0,0,0,None,0,None,0,5,2009,WD,Normal,100000,TA,TA,Fa,Fa,Gd,TA,Ex,TA,Mn,ALQ,Unf,Typ,Unf,None,0,1,12496
1334,50,RM,60,7200,Pave,None,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,TA,1,1,0,1,0,803,803,GasA,5,Y,SBrkr,803,557,0,1360,0,0,1,1,2,1,4,6,8,0,0,Detchd,1951,1,1,297,3,3,Y,0,65,190,0,0,0,None,2,None,0,7,2006,WD,Normal,125500,TA,TA,TA,TA,None,Gd,Ex,TA,No,Unf,Unf,Typ,Unf,MnPrv,0,1,12138
1335,160,RM,24,2368,Pave,None,Reg,Lvl,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,None,312,3,3,CBlock,3,TA,1,2,765,1,0,0,765,GasA,3,Y,SBrkr,765,600,0,1365,0,0,1,1,3,1,3,7,7,0,0,Attchd,1970,1,2,440,3,3,Y,0,36,0,0,0,0,None,0,None,0,5,2009,WD,Normal,125000,TA,TA,TA,TA,None,TA,TA,TA,No,LwQ,Unf,Min1,Unf,None,0,1,7440
1336,20,RL,80,9650,Pave,None,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360,3,3,CBlock,4,TA,1,5,686,1,0,664,1350,GasA,3,Y,SBrkr,1334,0,0,1334,0,1,2,0,2,1,3,6,8,1,3,Attchd,1977,1,2,630,3,3,Y,0,16,0,0,0,0,None,0,None,0,4,2009,WD,Normal,167900,TA,TA,TA,TA,TA,TA,TA,Gd,No,ALQ,Unf,Typ,RFn,None,0,0,16104
1337,90,RL,87,9246,Pave,None,IR1,Lvl,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564,3,3,CBlock,3,TA,1,1,0,1,0,1656,1656,GasA,3,Y,SBrkr,1656,0,0,1656,0,0,2,0,4,2,3,8,8,0,0,Detchd,1973,1,2,506,3,3,Y,0,211,0,0,0,0,None,0,None,0,11,2008,WD,Normal,135000,TA,TA,TA,TA,None,TA,TA,TA,No,Unf,Unf,Typ,Unf,None,0,0,17238
1338,30,RM,153,4118,Pave,Grvl,IR1,Bnk,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0,3,3,CBlock,3,TA,1,1,0,1,0,693,693,Grav,2,N,FuseA,693,0,0,693,0,0,1,0,2,1,2,4,8,0,0,None,1941,0,0,0,0,0,N,0,20,0,0,0,0,None,0,None,0,3,2006,WD,Normal,52500,TA,TA,None,None,None,Fa,Fa,TA,No,Unf,Unf,Typ,None,None,0,0,7063
1339,60,RL,95,13450,Pave,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0,4,3,PConc,4,TA,1,6,700,1,0,216,916,GasA,5,Y,SBrkr,920,941,0,1861,1,0,2,1,3,1,4,8,8,0,0,BuiltIn,2002,1,2,492,3,3,Y,146,91,0,0,0,0,None,0,None,0,6,2006,WD,Normal,200000,Gd,TA,TA,TA,None,Gd,Ex,Gd,No,GLQ,Unf,Typ,RFn,None,0,1,19828
1340,20,RL,120,9560,Pave,None,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,None,0,3,4,CBlock,3,TA,2,3,360,1,0,504,864,GasA,5,Y,SBrkr,864,0,0,864,0,0,1,0,3,1,3,5,8,0,0,Attchd,1972,1,1,288,3,3,Y,0,0,0,0,0,0,None,0,None,0,6,2006,WD,Normal,128500,TA,Gd,TA,TA,None,TA,Ex,TA,Mn,Rec,Unf,Typ,RFn,None,0,1,13424
1341,20,RL,70,8294,Pave,None,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,None,0,3,3,CBlock,3,TA,1,1,0,1,0,858,858,GasA,3,Y,SBrkr,872,0,0,872,0,0,1,0,3,1,3,5,8,0,0,Detchd,1974,1,4,480,3,3,Y,0,0,0,0,0,0,None,1,None,0,6,2007,WD,Normal,123000,TA,TA,TA,TA,None,TA,TA,TA,No,Unf,Unf,Typ,Unf,GdWo,0,1,12304
1342,20,RL,66,13695,Pave,None,Reg,Lvl,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0,3,3,PConc,4,TA,1,6,814,1,0,300,1114,GasA,5,Y,SBrkr,1114,0,0,1114,1,0,1,0,3,1,4,6,8,0,0,Detchd,2004,1,2,576,3,3,Y,0,78,0,0,0,0,None,0,None,0,7,2008,WD,Normal,155000,TA,TA,TA,TA,None,Gd,Ex,Gd,No,GLQ,Unf,Typ,Unf,None,0,1,18871
1343,60,RL,68.46531969,9375,Pave,None,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,149,4,3,PConc,4,TA,1,1,0,1,0,1284,1284,GasA,5,Y,SBrkr,1284,885,0,2169,0,0,2,1,3,1,4,7,8,1,4,Attchd,2002,1,2,647,3,3,Y,192,87,0,0,0,0,None,0,None,0,8,2007,WD,Normal,228500,Gd,TA,TA,TA,Gd,Gd,Ex,Gd,No,Unf,Unf,Typ,RFn,None,0,0,17424.46532
1344,50,RL,57,7558,Pave,None,Reg,Bnk,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,None,0,3,3,BrkTil,3,TA,1,1,0,1,0,896,896,GasA,4,Y,SBrkr,1172,741,0,1913,0,0,1,1,3,1,3,9,8,1,3,Detchd,1929,1,2,342,2,2,Y,0,0,0,0,0,0,None,0,None,0,3,2009,WD,Normal,177000,TA,TA,Fa,Fa,TA,TA,Gd,TA,No,Unf,Unf,Typ,Unf,None,0,0,13575
